Type,Air_temperature_K_,Process_temperature_K_,Rotational_speed_rpm_,Torque_Nm_,Tool_wear_min_,temperature_difference,Mechanical_Power_W_,Actual,Predicted
0.1896331,-0.36079735,-0.029746894,-1.7147336,-0.06633362,-0.3444121,-0.100294776,-0.90959287,0,0
-1.734494,-0.18935007,0.08320582,-1.4258087,-0.39978573,-2.7844846,-0.69149065,-2.861201,0,0
0.10415852,-0.22494617,-0.40376836,-1.6427764,-0.6276428,-2.9150536,-3.881857,-1.4197263,0,0
0.123757064,0.36158544,0.5958922,-2.3305721,-0.8237041,-2.549529,-0.3538428,-0.80398524,0,0
-2.0781288,-0.8763431,-1.5836135,-1.322201,-0.40420485,-1.3583952,-1.3898264,-3.065438,0,0
0.027420443,0.040040206,-0.62593627,-2.5578198,-0.30242148,-3.168125,-1.9346751,-1.2922429,0,0
-3.1647673,-0.6475542,-0.06147676,1.3799638,0.4085942,-3.6100848,-2.3640287,-1.2026948,0,0
-2.4728642,-0.8070607,-1.7938395,0.46055436,-0.14814341,-1.6894635,-3.332352,-2.27281,0,0
0.24895884,0.0787829,-0.08240956,0.172653,-0.20111439,-0.024372177,-3.8556223,-2.0263586,0,0
-0.07206371,-0.9901443,-1.3399372,-2.1949825,-0.50937265,-2.7133458,-1.165241,-1.5940133,0,0
-2.3878784,-0.92164934,-0.4235398,-0.25979438,-0.17891313,-1.0391784,-2.811668,-0.3573736,0,0
-2.3508916,-0.38067096,-0.98222506,-1.2982705,-0.5602179,-1.0084419,-1.4277636,-1.4864597,0,0
0.29083294,-0.45390028,-2.663213e-05,2.1772594,-0.13375461,-3.422784,-2.0940495,-1.7534715,0,0
-0.04807102,-0.03150319,-0.47618037,-2.2402055,-0.36032128,-2.3955586,-3.9889746,-1.578516,0,0
0.18166779,-0.628914,-1.0642954,-1.6046166,-1.2177279,3.8394403,-1.7606039,-1.3631307,0,0
-1.5726043,-0.49289167,-0.5340638,-1.944651,-0.96181,-3.641576,-2.5822518,-1.7187485,0,0
0.21549942,-0.94472533,-1.5187532,2.1125076,-0.20289272,-3.8167934,-1.941839,-1.6992319,0,0
0.15367015,-0.7462542,-0.8053884,-2.508913,-0.4309661,-3.1792367,-1.4295157,-0.20426409,0,0
0.17944348,0.50280094,0.1618594,-1.2540021,0.253015,-1.8892998,-0.8935771,-0.99035496,0,0
0.21612653,-0.9350096,-0.91671586,-1.3832611,0.14462097,-0.47638145,-0.8618954,0.40215117,0,0
0.19005284,-0.29910424,-1.5143056,-1.739527,-0.2302138,-1.8121997,-1.2624029,-3.8311706,0,0
0.12089033,-1.4004989,0.16554195,-3.0243583,-0.74887943,-1.9747993,-1.2278396,-2.438551,0,0
-1.3756669,-0.37530923,-0.24528873,-2.000163,-0.4580432,-2.9364188,0.16303222,-1.3534827,0,0
0.17501311,-0.14670685,-0.37199837,-2.0945916,-0.22830392,-2.916773,-3.5736477,-1.2585704,0,0
0.12472317,-0.3232898,-1.290396,-2.1065655,-1.0905463,-2.721165,-1.3471099,-1.4977503,0,0
0.029086832,-0.33325788,-1.0304841,-1.732822,-0.23539063,-3.2662725,-1.5251396,-1.6183306,0,0
0.17617816,0.194335,-1.0326595,-1.2387145,0.018257795,-2.3758152,-0.52075577,-2.4620411,0,0
0.18729968,-0.37523332,-1.0116817,-1.3265624,-0.21780877,-0.37919974,0.16650788,-1.6140738,0,0
-1.5318373,-0.17663069,-0.7380788,-1.2397481,-0.4697989,-1.7014295,0.31020805,-0.3869773,0,0
-1.8640618,-0.23942189,-0.19070852,-2.382858,-0.38557106,-1.8156793,0.45034865,-0.75024825,0,0
0.049204696,-0.7053183,-1.1305051,-2.5121586,-0.7293802,-2.7914364,-0.55560076,-1.7010036,0,0
-3.1978858,-0.5594042,-0.29206666,1.7088655,-0.21587886,-0.9735471,-1.487622,-1.9729794,0,0
0.019860663,-0.4357693,-0.9585132,-1.3449849,-0.2451829,-3.0645661,-0.13389036,-1.1543514,0,0
0.16092505,-0.43852314,-0.9196086,-1.6262032,-1.0506407,-1.0404038,-0.9606671,-0.90886647,0,0
-0.07244397,-0.612769,-0.9705335,-2.1981845,-1.0017852,-4.27941,-1.1999073,-1.4507186,0,0
0.23883078,0.4499167,0.6948827,-0.6754787,0.08902731,-0.8516724,-0.18674983,1.6596768,0,1
0.18184523,0.13374713,-0.6480722,-1.7237203,-0.06057837,0.20039296,-0.35864255,-1.3933724,0,0
0.15558515,-1.4033669,-0.59585863,-2.4539423,-0.4452907,0.3068924,-1.5470239,-1.4042064,0,0
0.24357037,-0.43835565,-0.38137037,-1.6711465,-0.26813325,-0.10161502,-1.0543934,-1.1055857,0,0
-1.8404145,0.15893833,-0.93630344,-1.728041,-0.648554,-0.16137297,-1.374567,-0.16089772,0,0
0.12550463,-0.23360269,-0.35197374,-1.5074332,-0.23376718,-0.5797085,-2.7817008,-0.9993168,0,0
0.031992003,-0.60589457,-1.4914091,1.3859988,-0.27186623,-3.8454266,-4.0017543,-2.7776718,0,0
0.24510777,-0.80876493,-1.3016849,2.0761998,-0.2045368,-2.2601638,-1.5677791,-3.321005,0,0
0.09850517,-0.3840225,-0.0875935,-1.7884521,-0.72977734,-2.2544534,-0.9723978,-1.599754,0,0
0.3284405,0.37033236,-0.4632974,-1.0261674,-0.2035841,3.7643335,-1.0564489,-0.2470732,0,1
0.124008805,-0.33091637,0.0035627834,-1.4623672,-0.5226431,-1.692208,-3.8438356,-1.0111517,0,0
-1.6120453,-1.0247386,-0.578721,-1.4023129,-1.2101903,-2.8783479,-2.1253967,-1.4934491,0,0
0.15705943,0.11218882,-1.8910508,0.855328,-0.42689237,-2.153893,-1.8233303,-2.6929266,0,0
-2.5538385,-0.5127907,-0.5093971,1.1147496,0.193187,-1.8398058,-2.5835667,-1.7855976,0,0
0.22533616,-0.070219435,0.10760037,-0.5411259,0.31665993,-1.6220652,0.4430073,-1.54939,0,0
-0.10972454,-0.77912533,-0.7586109,-1.7825342,-0.5010516,-2.742507,-1.957204,-1.6279302,0,0
0.6103033,-0.1685277,-0.21121837,1.50581,0.59267956,-2.4823573,-1.2536075,-4.2756047,0,0
0.0958557,-0.3414256,-0.7757904,-2.5117266,-0.77198595,-1.8905349,-1.5819947,-0.9882763,0,0
0.07080379,-0.747808,-1.1725878,-1.4363781,-0.32837752,-0.7199119,-0.98432386,-1.0314683,0,0
0.15931115,-0.020517971,0.37831765,-2.0124276,-0.33837718,-2.4688349,-2.8723075,-2.8967588,0,0
0.24733153,-0.02237577,-0.6820109,-1.2996491,-0.02547883,-0.8082966,-0.024904264,-2.2746167,0,0
0.12180161,-0.39959246,0.31098673,-4.4726353,-0.8376457,-1.8961673,0.41461283,-1.763296,0,0
0.18254109,0.016820883,0.309177,-3.2988815,-0.81172633,-1.8778332,0.5307606,-0.5288413,0,0
0.11675302,-0.22406252,-0.27880403,-1.879259,-0.84486264,-2.268658,-1.3116797,-1.322472,0,0
0.08055132,-0.24986975,-0.8004347,-1.2759153,-1.0304095,-2.5688326,-0.37886694,-1.2840372,0,0
0.079833485,-0.16302072,-1.0895962,-1.3172749,-0.37367123,-2.4826899,-2.4794717,-3.4891086,0,0
-3.3399444,-0.67313063,-0.8158827,1.4658083,0.058746904,3.3331854,-2.959431,-2.997476,0,0
-2.434673,-0.3388469,-1.1289921,-1.5585777,-0.3944877,0.6361387,-1.0975753,-3.2766428,0,0
0.18343934,-0.73535085,-1.3618222,-1.5363458,-0.4214027,1.6626353,-0.7420526,-3.9000013,0,0
-0.08032883,-0.7638659,-0.41464722,-1.5156258,-0.16087972,-2.937155,-1.8323433,-1.2950819,0,0
-1.7576058,-1.0559568,-0.37179175,-1.0125024,-0.6779145,-2.5053475,-0.86626095,-0.6196139,0,0
0.44264278,-0.30141148,-2.1488504,1.821145,-0.14887354,-2.781206,-1.868565,-3.1194382,0,0
-2.907292,-1.3694212,-1.0546256,1.0144849,-0.3550983,-2.8200736,-1.3093688,-1.9779198,0,0
-1.9504749,-0.09780744,-0.012730269,-1.260504,-0.32791072,-2.1064088,-2.239242,-1.0606173,0,0
-1.8516986,0.14792013,-0.22985092,-0.36351722,-0.10921832,0.17047526,-0.9684081,0.586754,0,0
0.06485296,-0.93284523,-0.9051583,-1.7343963,-1.0785911,-2.91746,-0.5485288,-1.3082582,0,0
0.23797622,-0.037621237,0.028339107,-2.3110287,0.13853401,-2.4706762,-1.8097851,-2.5324557,0,0
0.086669,-0.36591613,0.19887877,-2.6714437,-0.7484647,-2.5464497,-0.63213754,-1.2420963,0,0
-1.9185495,-1.0778556,-1.1403533,-2.883811,-0.40899268,-0.6995998,1.1240506,-2.4673452,0,0
0.09069895,0.18740256,-0.5324931,-1.7723501,-0.08313177,-2.9729304,-1.5598264,-1.4690379,0,0
0.11710395,-0.2512556,-1.2214583,0.31315464,-0.23504262,-1.7579732,-1.5638088,-2.9362154,0,0
0.07321356,-0.7801225,-1.981694,-1.1473432,-0.18451099,-2.447389,-0.25669435,-2.955111,0,0
0.2124939,-0.16105378,-0.11329072,-2.8774273,-0.47840658,-2.6851895,-0.6880326,-2.373113,0,0
0.14269142,0.013588875,0.017027097,-1.591334,-0.3294554,-1.0625151,-0.027679006,-1.1129783,0,0
0.15262523,-0.049627367,-2.1766336,1.4360847,-0.47948352,-1.740977,-1.061861,-2.1921122,0,0
0.15424585,-0.13870211,-0.5442267,-1.6364242,-0.071622275,-2.760479,-0.46997032,-1.2565558,0,0
-2.1715794,0.3622478,-0.49722102,-1.3439474,-0.26188442,-0.9188616,-1.5708255,-3.4703405,0,0
-2.4019165,-0.12444316,-0.23240313,-1.1327325,-0.18082023,-3.2428024,-0.78983563,-1.0995804,0,0
0.18246005,0.07942908,-0.55069584,-3.5054684,-0.4745004,-2.1373734,0.13191952,-0.9412841,0,0
0.1471779,0.47239193,0.18475895,-2.0042915,-0.4048329,-3.3139143,-3.2687523,-1.0231767,0,0
0.034883454,-1.1147605,0.7311818,-2.3361664,-0.75145113,2.66922,-0.9358854,-3.1532812,0,0
-2.116027,-0.45277646,-1.2783146,-2.1828668,-0.68455285,-2.9848237,-0.4355974,-1.6775794,0,0
0.21821941,-0.23281084,-0.7796708,-2.8488424,-0.37116712,2.322601,-1.6148845,-1.6569613,0,0
0.2328467,-0.17730509,0.26815018,-0.26875824,0.19195245,-0.37916696,-1.211769,-2.1847684,0,0
-2.0700614,-0.5877451,-1.6231186,-1.7017151,-0.31579146,-2.0045888,-0.82429725,-2.6179738,0,0
0.3862506,-0.104301244,-1.0398521,-1.5601,-0.7071581,-1.8429439,-0.9999699,-3.960845,0,0
0.16599378,-0.6997286,-0.93137556,-2.1514175,-1.1861749,0.14226207,-1.0280069,-1.5453448,0,0
-1.0718652,-0.34992415,-1.0325737,-2.0127313,-0.9827047,-2.338812,-1.251199,-1.7841277,0,0
0.0085177,-0.30748174,-0.65398455,-2.2732356,-1.0599619,-2.9570038,-3.2184126,-1.486213,0,0
-2.2939541,-0.25396112,-0.7677742,0.0803789,-0.375234,-3.6084485,-1.2397935,-1.8602571,0,0
-1.9191452,-0.7332195,-1.192705,-0.23453568,-0.24202248,-3.817156,-1.5552725,-1.4174461,0,0
0.13247198,-1.038316,-0.26278728,-1.7618104,-0.6483085,-1.9751654,-1.7583996,-2.880679,0,0
0.40066382,0.014952512,0.10361532,1.6954166,-0.09892101,2.0843682,-0.78791237,-2.5033634,0,1
-2.2055616,-0.5196631,-0.8466669,-1.6148356,-0.37202516,-2.906437,-2.2743948,-1.300874,0,0
0.1208322,-0.086388,-0.709892,-1.8814524,-0.267913,-4.1326504,-2.023199,-1.4726589,0,0
0.08712849,0.15322429,-0.23841432,-1.5460202,-0.14748418,-3.959178,-1.5893233,-0.73610353,0,0
-0.02127503,-0.6136548,-0.68387145,-1.5120535,-0.96718913,-1.3292627,-3.3832893,-1.3806939,0,0
-1.3050474,1.195097,-0.81813467,4.671111,0.102176465,-1.7310412,4.314865,-1.35668,1,1
0.14092076,0.17246848,0.35836324,-2.861119,-0.401213,-3.547471,-1.2310681,-0.88566214,0,0
0.13448748,-0.70639163,-0.58362305,-2.4228687,-0.69801503,-2.4077804,-0.27381068,-1.8778179,0,0
0.348075,-0.020152792,-0.6355408,-1.4423137,-0.16130103,3.379609,-0.30427969,-0.41102165,0,1
0.28348935,-0.9022978,-1.0783832,1.1726263,0.58302885,3.6754978,-1.3572012,-1.8384609,1,1
-1.5317832,0.2609145,-1.4517114,0.95046926,0.22730462,-1.8889627,-0.5817066,-1.689306,0,0
-2.4413216,-0.6825494,-1.672346,1.1760412,-0.07535436,-2.4882882,-1.3921794,-2.7643917,0,0
0.14019251,-0.81204,-0.64929414,-1.155695,-0.4450967,-2.3251283,-1.6331149,-1.0077678,0,0
0.08203231,-0.7338401,-1.03946,-2.3499207,-0.795094,-4.2058945,-0.5341515,-1.201099,0,0
0.10134235,-0.5261126,0.37547672,-2.284378,-0.35101396,-2.4212286,0.111798204,-1.6668055,0,0
-1.3090187,-0.9804331,-0.6416165,-1.8356147,-0.7389764,-0.25899616,-1.5932375,-1.1067653,0,0
-2.299746,-0.81458366,-0.17822798,0.7005631,-0.73148304,-2.3668244,-2.9665678,-2.1885617,0,0
0.19654903,-0.060886484,-0.6248104,-3.4891438,0.03065537,-0.7072353,-0.34561703,-2.159642,0,0
0.16039103,-0.8722883,-0.91356456,-2.46724,-0.80985606,-3.359775,-1.201027,-1.1746024,0,0
-1.2348119,0.4742023,-0.039878026,-1.4531815,-0.17913136,-3.2242577,-2.6253326,-0.23876199,0,0
0.15299004,-0.0016403816,-0.8871361,0.42405304,-0.28627807,-4.2546153,-1.8860273,-1.4577333,0,0
-1.359801,-0.4555394,-0.22860731,-1.9833,0.14484774,-1.9216619,-1.5635542,-3.1381376,0,0
0.12536219,-0.1447677,-0.46857083,0.40800595,0.18791178,-2.1605976,-1.2197953,-1.156085,0,0
0.20345666,-0.16582759,-0.6523995,-1.55152,-0.28376302,-0.046194404,-0.7808512,-2.5309205,0,0
-1.7569438,-0.4758173,-0.13903752,-0.8187011,-0.16485225,-3.0809276,-1.7257264,-2.5899239,0,0
0.04896005,-1.474934,-0.71515566,-2.5162556,-0.48561263,-2.579172,-1.716005,-1.6822433,0,0
0.6777159,0.14655769,-1.1883177,0.46649167,-0.16726252,-1.69401,-1.756356,-2.77414,0,0
-1.3887731,0.8367776,0.8881755,-2.0809202,-1.1096469,-3.510175,-0.77795,-1.4601687,0,0
0.065486684,-0.63680875,-0.6768097,-1.4708537,-0.4847053,-2.845236,-0.87081635,-1.2087616,0,0
0.24530508,-0.501194,0.1535987,1.1505095,0.002704545,-1.8569424,-1.7147171,-1.3237373,0,0
0.10367477,-0.27712372,-0.18889579,-1.3932087,-0.5644402,-2.9173887,-3.9460433,-2.0561097,0,0
0.14576325,0.3655755,-0.09600016,-1.831148,-0.112987086,-0.8415467,-3.2812457,-0.30953044,0,0
0.17902294,-0.46208438,-1.207436,-1.5515094,-0.9725578,1.172881,-0.41441956,-0.98834676,0,0
0.109441355,-0.7810119,-1.5331299,-2.5050595,-0.406325,-3.55435,-1.1953781,-0.8573615,0,0
0.29264757,0.05006241,0.13296595,0.7335105,0.21498084,-2.224975,-0.72098035,-2.1368349,0,0
0.4616008,-0.6290055,-0.5101592,-2.0973852,-1.1620072,-0.7340189,-3.531969,-1.2192888,0,0
0.1427334,-0.39485985,-1.2382342,-1.8643752,-0.3067991,-2.5658364,-0.29483476,-1.2993948,0,0
0.28902847,-0.3547205,-0.41737732,1.4655575,-0.24695477,-2.5305524,-2.0789063,-2.4771905,0,0
-1.0021024,0.11733419,-0.9638113,-3.3208804,-1.2007908,-1.9580941,-0.2490442,-1.0895792,0,0
0.04416514,-0.6736505,-1.1723073,-1.4341171,-0.0909971,-2.8028557,-0.6643084,-1.1356919,0,0
0.25555822,0.00044571026,0.12789054,-0.49893594,0.016008474,3.6418715,0.0035956325,-0.22059733,0,1
-2.1194134,-0.92983097,-1.8618445,0.1632817,-0.27310804,-2.6174877,-1.0671724,-2.7188034,0,0
0.097732835,-0.31011012,0.22472984,-2.3361561,-0.14149566,-3.829032,-1.4612175,-0.8150062,0,0
-2.0200562,-0.3052382,-0.3622746,-1.6335332,-0.40738457,-3.0726752,-1.6756688,-1.0221913,0,0
0.1372366,0.70093554,0.503842,-2.2401779,-0.011685522,-3.255838,-1.4778013,0.093073994,0,0
-1.9095284,-0.32853135,-0.20187245,1.8016584,1.3236663,-3.923472,-3.504927,-0.055067353,0,0
-1.9288336,-0.75495374,-1.112735,-1.434236,-0.5207625,-2.1555896,-1.0119392,-3.0231137,0,0
-1.4024436,0.28229365,-1.5952239,0.5601615,-0.5037841,-2.1965208,-1.8027192,-1.2756728,0,0
0.22167335,-0.35182124,-1.2514387,0.585163,0.05506406,-2.0004056,-0.4646214,-1.3853341,0,0
0.23958689,-0.27948937,-0.3596613,-2.139558,-0.34402,-2.3697066,-0.4020564,-1.9392966,0,0
-1.8152028,-0.48092288,-0.025443546,-1.7242223,-0.5892216,-3.0146258,-0.34346575,-0.9387932,0,0
0.15567076,-0.4885264,-0.26820377,1.4497541,0.9042487,-1.2646126,-1.7242656,6.994873,1,1
0.13904962,-0.30003443,-0.88007975,-2.1915622,-0.41106153,-2.7490704,-0.2944592,-1.4246818,0,0
-1.9367456,-0.32211939,0.4141171,-0.5466081,-0.06509558,2.8429816,-1.0959847,-0.08465615,0,0
-0.026645537,-0.24817477,-0.2787593,-2.158694,-0.7740315,-3.4091847,-3.1980867,-1.8638735,0,0
0.080329046,-0.6093933,-1.7428563,-0.5518921,-0.36207163,-1.539437,-1.3688505,-3.5813723,0,0
-2.7214732,0.009302385,-1.1148771,-1.2775029,-0.43955925,2.9278562,-1.2717867,-3.1263871,0,0
0.21166357,-0.2667114,-1.0477861,-0.40699014,-0.3788106,-1.713115,-1.554844,-2.7621572,0,0
0.5132594,-0.009937756,-2.1214912,0.17612757,0.4094129,-1.831711,-1.6593641,-2.0269291,0,0
0.24192905,-0.11672439,-0.16858447,0.67481405,-0.40747955,-2.1618378,-0.9238796,-1.4250697,0,0
-2.1283116,-0.85575026,-0.56832457,-1.5376428,-0.86050165,-1.3378856,-1.2476447,-0.009548726,0,0
-0.01588405,0.009400343,-0.22222844,-1.5701573,-0.16308379,-3.9839525,-2.3015163,-1.4406242,0,0
-1.7350177,-0.71811473,0.106714234,-1.4086158,0.027898593,-2.1708813,-1.4168134,-0.77788997,0,0
0.089592904,-0.15312,-1.830001,1.272398,-0.19128951,-2.378792,-1.7440078,-1.8658203,0,0
0.03094808,-0.941957,-0.78309894,-2.1249492,-0.6423634,-4.2058873,-1.6165246,-1.6345195,0,0
0.16187884,-0.033618495,0.5995203,2.1032808,0.37431347,-3.16808,-2.6540525,-1.8481705,0,0
0.19008812,-0.086480096,-0.7075959,-1.0214578,0.15221672,-0.51422143,-1.2571687,-0.7401021,0,0
0.78112084,-0.68946195,-1.427157,0.12891245,0.2296767,-1.9112663,-1.4169235,-3.4154115,0,0
-1.5063452,0.03857438,0.0062195673,-1.4370039,-0.8143966,-3.7379518,-1.5345639,-1.1712496,0,0
0.15503721,-0.8047671,-1.2573646,-1.3692561,-0.9595087,-0.82611394,-1.0547282,-1.2271857,0,0
0.20339604,0.1459652,0.9982315,-0.4858044,-0.48589322,-1.5195595,-1.261052,-2.362049,0,0
-2.0748036,-0.989602,-1.1297653,0.15422657,-0.035308845,-1.5805597,-0.8812887,-3.135676,0,0
-1.8907853,-0.3605357,0.6759717,-0.6283431,-0.114215694,-1.9693311,-0.52030796,-1.6467664,0,0
0.02336799,-0.8104889,-0.5463378,-1.661151,-0.25471577,-3.315556,-0.3512832,-1.5344489,0,0
0.07382052,-0.22662228,-0.35597226,-1.8006837,-0.18103656,-3.3376625,-0.9461596,-1.2697632,0,0
0.12584825,-0.67658055,-0.553031,-1.000377,0.08531164,-1.2811729,-1.6584345,-1.1820109,0,0
-1.5888121,-0.28682265,-1.196663,-3.1468782,-1.0450335,-1.604445,0.012399185,-1.2633802,0,0
-3.442566,0.13531677,-0.8343907,0.17278023,-0.270634,-0.325059,-0.71144325,-2.4572845,0,0
-2.0138552,0.20180507,-0.6332494,-1.6642089,-0.78098816,-0.32720912,0.6863173,-0.99717253,0,0
0.6350248,-0.077898666,-0.9982913,-1.0453815,-0.5069526,-3.0269854,-2.0903819,-2.4375,0,0
-1.5959406,-0.5151598,-1.1514616,-1.4417783,-0.35017413,-3.3507993,-2.6087728,-3.455704,0,0
0.16896597,-0.03224101,-1.2519335,0.025772009,0.25873917,-2.224675,-1.9201173,-3.6742811,0,0
-2.1329691,-0.8180555,-0.2965106,-1.0124894,-0.035703424,-0.9397283,-1.5979131,-1.1086199,0,0
0.2804029,-0.23955141,-0.5629948,0.41941363,-0.5068159,-2.3306422,-0.83383316,-2.7229064,0,0
-2.0999372,-0.5793462,-0.8025306,-0.25251722,-0.3231763,-1.3534636,1.3645304,-2.1560445,0,0
-2.2299297,-0.68634224,-0.82963556,-1.439724,-0.3629383,-1.3810897,-1.0327893,-1.4850156,0,0
0.22956283,-0.13765815,-0.38259485,1.4090095,-0.58065426,-2.9872062,-2.6154978,-2.7917163,0,0
0.037044812,-0.21483128,-1.2886602,-1.2717423,-0.2339327,-2.8502393,-1.2774229,-3.7768486,0,0
0.15688473,-0.06720027,0.004234564,-1.6609212,-0.6531322,-3.3083215,-1.9714607,-1.0218183,0,0
0.12860617,-0.19372897,0.5897253,-1.3734305,-0.24218023,-2.2954257,-0.72854257,-1.7400888,0,0
0.1807177,-1.0841179,0.088972695,-3.4674947,-0.6303202,0.17380483,-1.0787112,-1.7690556,0,0
0.09509247,-1.0522703,0.10748367,-2.167202,-0.54447913,-1.8430172,-1.3374071,-0.4684983,0,0
0.1341703,-0.5840221,-1.3606653,-1.2016901,-0.44960266,-2.3322625,-0.95409125,-0.9952922,0,0
0.20349157,-0.14812371,0.103465974,-3.5798519,-0.22610469,-1.078013,-0.17871837,-2.259231,0,0
0.097514935,-0.5809144,-1.161825,-3.9517717,-0.9193273,-1.6021,-0.267405,-1.0833974,0,0
0.0089681195,-0.5169061,-1.2341762,-2.026176,-1.1317471,-2.7666245,-3.22157,-1.1795213,0,0
0.22446135,0.53952783,-0.053438466,-1.7472231,-0.4663863,3.0071986,-3.3992167,-2.7701647,0,0
0.23517269,-0.04418284,0.26975948,1.4819659,-0.1357897,-2.047049,-0.8605948,-1.8089044,0,0
-1.8416115,-0.70459545,-1.3522327,-1.9889363,-0.76974386,-1.7690039,0.2625841,-0.9911545,0,0
-0.83029443,0.4309317,0.24879165,-1.3919585,-0.42937782,-2.0081425,-2.321936,-0.9074549,0,0
0.21304595,-0.13127768,0.5715352,-0.64300555,-0.6180683,2.699428,-0.9700771,-2.64571,0,0
0.022253528,-0.3032563,-0.7633446,-1.6112567,-0.270491,-3.9479644,-2.7732,-1.2665838,0,0
0.17808427,0.11459657,-0.12905526,-3.757851,-0.32155514,-2.0883298,1.0499426,-1.5120821,0,0
0.21331461,0.1990726,-1.1156082,-1.1711047,-0.19475296,-1.605786,-0.23518838,-3.8059235,0,0
0.12363792,-0.117509454,-1.6857144,-0.081760585,-0.08565613,-3.0150774,-1.7894708,-3.806904,0,0
-1.3524358,0.21608627,-0.24476397,-1.182058,-0.3548975,-2.1710756,-1.4086031,-1.0035604,0,0
0.29782957,-0.052341573,-0.05741071,2.4867594,0.0878868,0.24557239,-1.9713709,-2.106277,0,0
0.10081956,-0.6905732,-1.387671,-1.2986666,-0.4380806,-2.8555596,-1.8398361,-3.7439263,0,0
0.10482078,-0.31578127,0.66283786,-1.8285189,-0.4869882,-2.891055,-0.8372795,-0.96464425,0,0
-0.0130691845,0.06328164,-0.60814583,-1.8616601,-0.4674336,-2.7467759,-3.020909,-2.0515816,0,0
0.18572718,0.5161286,-1.1044825,-2.6090128,-0.5807268,0.6189425,-1.6102161,-0.2998601,0,0
0.19128297,-0.08842054,0.6990166,2.3660786,-0.0034602468,-2.0435278,-2.5135937,-0.5357555,0,0
0.11496873,-0.24664716,-1.3978152,-1.042481,-0.4778803,-2.8135524,-1.0654898,-2.8551135,0,0
0.16247167,-0.12589791,-1.9458785,-2.2505145,-0.9726151,-2.443598,-0.62402064,-1.1727321,0,0
-2.3056834,-0.40661398,0.08665932,-1.9170055,-0.24845916,-1.852664,-1.6427193,-1.2728517,0,0
0.19279194,0.18614547,-0.36328804,-3.909743,0.15324692,-1.8901036,0.016412858,-2.3474107,0,0
0.19555971,-0.20964836,-0.79832596,-1.2703358,-0.29189184,-1.1335671,-1.5892128,-1.1181442,0,0
0.07183598,0.1386705,-0.41795042,-3.7756338,-0.730826,-2.708803,0.16016386,-0.85424376,0,0
0.4641725,-0.31406918,0.38159078,1.0759546,-0.597165,-2.151356,-0.9970905,-1.505947,0,0
-0.012143678,-0.81342965,-1.4089547,-1.9660468,-0.88805944,-2.944326,-0.7199669,-1.4359095,0,0
0.0809633,0.36818624,-0.12884766,-1.1997458,-0.20707244,-2.0068538,-2.9186733,-1.3146217,0,0
0.1195039,-0.051403366,-1.6610286,0.6094358,0.007920496,-2.4579074,-2.0305645,-3.2013705,0,0
-1.9312934,-0.6634555,-0.30619907,-2.273635,-0.43163943,-1.9657987,-0.39779374,-2.1960604,0,0
0.2770539,-0.23125361,-0.17704642,1.649606,0.09637224,-4.4753685,-0.7927545,-0.6421742,0,0
-1.6127694,-0.22910313,0.49287927,-2.0751915,-0.8500054,-3.8091853,-0.7932144,-1.7762026,0,0
0.060663376,0.4327723,-0.5642767,-1.7224414,0.2151514,-1.0975639,-3.012927,-1.2458196,0,0
0.10499729,-0.49077788,0.33220106,-1.9051661,-0.51488435,-2.6515868,-1.891738,-2.0471072,0,0
-1.8296967,-0.9736145,-0.8040012,-0.7035831,-0.55822223,-0.37055025,-1.50243,-2.8308144,0,0
-3.2384806,0.0733307,-0.45286122,1.5513752,0.22623463,-1.3587173,-1.0798432,-0.5865303,0,0
-1.6856462,-0.8692827,-0.548215,-1.7690642,-0.5623789,-2.96055,-3.0769186,-0.41402397,0,0
-1.9308094,-0.42213202,-1.5368305,-0.8370734,-0.25265253,-1.8680037,-0.8036269,-2.5453587,0,0
0.22159263,-0.6383644,-1.2891831,2.0496802,-0.47007364,-3.2993698,-1.3321059,-2.861739,0,0
-1.9145796,-0.20156538,-0.29534626,-1.2250477,-0.09306443,-0.7469261,-0.84999263,-2.364127,0,0
0.09339773,-0.7066586,0.1370307,-4.2619114,-0.85117143,-1.6036117,-0.21390444,-2.084792,0,0
0.13568127,-0.10519919,-0.017734742,-1.6948646,-0.30502197,-3.1579723,-3.5432596,-0.07421008,0,0
0.07410802,-0.7292073,-1.027638,-1.6853384,-0.9028422,-3.8817213,-1.049961,-1.3442982,0,0
0.13050182,-0.21243279,-1.2365029,-3.6583865,-0.8159732,-2.0073714,-0.2315507,-0.80940986,0,0
0.16392635,-0.68247575,-0.8314237,-0.9662513,-0.32461733,-1.5586488,-1.2630587,-2.9774117,0,0
0.20342562,-1.6081558,-0.43516338,-2.3067348,-0.4801767,2.0194514,-1.6516972,-1.5664262,0,0
-1.1755141,0.3059508,-0.5990456,-1.3709767,-0.63530684,-2.379195,-0.62070656,-1.0171845,0,0
-1.311991,-0.013367544,-1.1478357,0.09037367,0.20722117,-1.8230822,-1.6723598,-1.5495533,0,0
0.15052599,0.5112804,0.23977372,-1.7210379,0.1965748,-4.4027934,-0.75729716,0.27548286,0,0
0.16962565,-0.3946081,0.7154669,-1.2079841,0.2616683,-1.9084442,-1.6327972,-1.9116342,0,0
0.021844711,0.15391305,0.016508158,-1.308963,-0.30591634,-3.258198,-3.127528,-1.1731408,0,0
-1.9378871,-0.3022978,-0.044134475,-1.222028,-0.5515461,-2.0013769,-1.7512301,-1.7883599,0,0
